Affluence,Disadvantage,Violent,UrbanRate,Latitude,Longtitude,avemort
1.818457881,-0.400224893,0.3333,0.65687,43.808,-70.33,0.8844
-0.155796583,0.695097553,-0.5819,0.17321,44.973,-70.445,0.91184
0.546991484,-0.123845697,-0.044735,0.04773,44.565,-68.371,0.92088
0.267567335,0.032473415,-0.11137,0.38761,44.417,-69.766,0.96262
0.520168137,-0.555279585,-0.34931,0.38356,44.042,-69.039,0.87163
0.697597967,-0.463232666,-0.39577,0,43.994,-69.514,0.87339
-0.296142012,0.234583615,-0.18075,0.17211,44.495,-70.734,0.97567
0.197384084,0.321357145,0.10683,0.44143,45.391,-68.657,0.98808
-0.751871716,0.676859397,0.67484,0,45.918,-69.105,1.0048
0.822117949,-0.469065176,-0.48163,0.40955,43.917,-69.844,0.91077
-0.571075669,0.460767114,-0.047241,0.25517,45.507,-69.976,0.99126
0.113131682,0.102469609,-0.71592,0.088837,44.505,-69.14,0.95797
-0.61537644,1.036188124,0.67712,0.080316,44.967,-67.609,1.0465
0.766007696,-0.487554507,0.13102,0.4654,43.427,-70.67,0.88186
-0.322557389,0.619030537,1.301,0.74316,39.612,-78.703,1.0289
2.595410172,-0.87708664,1.9499,0.94378,38.993,-76.561,0.96415
1.996277142,-0.441488354,2.1101,0.93793,39.443,-76.617,0.93644
2.272175915,-0.953651097,1.4416,0.54086,38.521,-76.526,0.94008
-0.081751022,-0.138634705,1.9913,0.21393,38.872,-75.832,1.0758
1.97817268,-1.121546114,1.067,0.56884,39.563,-77.016,0.92447
0.915322225,-0.542218124,1.67,0.47873,39.562,-75.942,1.0387
1.834106726,-0.634713971,1.748,0.66283,38.473,-77.015,0.97314
-0.190524907,0.324667965,1.7918,0.40464,38.429,-76.047,1.0609
2.389372536,-0.944807974,1.5412,0.71786,39.47,-77.398,0.87426
-0.30634818,-0.183675766,0.46523,0.16746,39.547,-79.275,0.92932
1.94299658,-0.906604562,1.0545,0.77778,39.537,-76.3,0.94657
4.643182467,-1.141078612,0.72524,0.87401,39.252,-76.924,0.79183
0.570155554,-0.457343643,1.1186,0.26228,39.239,-76.124,0.96401
4.702677682,-0.858655049,0.78153,0.97151,39.137,-77.203,0.83123
1.9911701,0.270590875,2.2273,0.97383,38.826,-76.847,0.83123
1.934899144,-1.00499557,1.0374,0.39275,39.041,-76.082,0.91967
1.723886306,-0.455593705,1.2311,0.38247,38.22,-76.53,0.95587
-0.432207341,1.087717536,1.6227,0.48313,38.074,-75.853,1.1017
1.455993476,-0.635375824,0.98438,0.36727,38.749,-76.179,0.85764
0.277864506,-0.672342783,1.2159,0.67785,39.604,-77.815,0.95887
0.595306106,0.083223128,2.2134,0.68365,38.367,-75.632,1.0457
0.553841449,0.135345489,2.0221,0.63582,38.222,-75.31,0.93019
0.261947724,2.597398175,3.2113,1,39.3,-76.611,1.3896
1.733487759,-0.36935095,1.6651,0.91238,41.799,-70.211,0.80496
0.927133124,-0.150873133,1.2591,0.69834,42.375,-73.214,0.88964
1.005476675,0.208515821,1.7261,0.89908,41.747,-71.091,0.91233
2.121749602,-0.954614768,0.16375,0.37346,41.381,-70.702,0.8192
2.489131768,-0.186853772,1.4949,0.95277,42.643,-70.865,0.86773
1.022486216,-0.221890158,2.0005,0.4536,42.584,-72.592,0.8649
0.744877706,0.565932569,2.4067,0.90278,42.136,-72.636,0.9553
1.967280713,-0.230390896,1.0798,0.72517,42.339,-72.664,0.85405
3.727060913,-0.713761715,0.89902,0.96737,42.482,-71.395,0.83058
3.601086707,-0.746769751,1.6821,0.79527,41.306,-70.142,0.88862
3.701541879,-0.887611488,0.54362,0.96708,42.17,-71.18,0.82404
2.176807611,-0.443437927,1.4951,0.89986,41.987,-70.742,0.92637
1.816887773,0.967881305,2.4964,1,42.332,-71.02,0.95805
1.711451729,-0.282468578,1.7262,0.80807,42.312,-71.94,0.90998
-0.678849349,0.724323821,-0.31029,0.015445,44.683,-82.834,0.97857
-0.447847782,0.353130309,1.2262,0,47.08,-86.564,0.96729
0.392255491,-0.62377512,0.87069,0.29709,42.596,-86.635,0.93974
-0.318711794,0.334695432,0.88213,0.48576,44.895,-83.427,0.9405
0.168447226,-0.112798721,0.25996,0,45.005,-85.176,0.90141
-0.434507926,0.658262516,1.0607,0,44.037,-83.741,1.036
-0.833353604,0.581495927,0.33831,0,46.696,-88.356,1.0368
0.423458503,-0.541034513,0.65772,0.19325,42.583,-85.315,0.92424
0.295324138,0.234065618,0.99076,0.70851,43.7,-83.979,0.93489
-0.003035011,-0.229824249,0.47139,0,44.649,-86.494,0.90287
0.48650035,0.165496571,1.4688,0.69632,41.793,-86.742,0.97744
-0.287529949,-0.329707711,1.0962,0.3154,41.919,-85.067,0.99112
0.269296483,0.28302246,2.2885,0.6969,42.243,-85.012,1.0479
0.04047446,-0.252297267,0.68647,0.22695,41.916,-85.999,0.96683
0.395547781,-0.258837411,0.57064,0.30682,45.513,-85.45,0.897
-0.380106888,1.762999126,0.44177,0.18637,45.476,-84.495,0.92375
-0.329431536,1.061741572,0.3886,0.55266,46.322,-84.521,0.93236
-0.797322651,0.811024725,0.70592,0.22187,43.991,-84.838,1.0871
1.26659113,-0.948212053,0.17354,0.39464,42.95,-84.592,0.84164
-0.401375054,0.435029601,0.50273,0.29917,44.68,-84.611,0.98319
-0.053235107,0.173670523,-0.56414,0.54821,45.805,-86.901,0.88919
-0.083913751,-0.188063771,-0.041114,0.72303,46.013,-87.866,0.88614
1.203468521,-0.4701677,0.73704,0.60544,42.59,-84.847,0.88914
0.920476761,0.061623361,0.4716,0.26287,45.59,-84.987,0.87723
0.683144165,0.870453062,1.8865,0.83833,43.021,-83.706,1.0728
-0.523512252,0.495227832,0.99023,0.10445,43.99,-84.39,0.98779
-0.55374643,0.906768659,0.14363,0.3578,46.488,-89.788,0.93507
1.107694009,-0.507191745,0.6462,0.49395,44.719,-85.554,0.838
-0.298864796,-0.175585942,0.20475,0.45605,43.292,-84.605,0.97833
-0.137685827,-0.272714051,0.75534,0.24154,41.864,-84.642,0.96148
-0.044934688,0.483282705,-0.004251,0.558,46.998,-88.652,0.96597
-0.415523877,-0.173026016,0.17238,0.11045,43.908,-82.857,0.94967
1.628602181,0.167415157,1.7423,0.86746,42.604,-84.374,0.93241
-0.031077938,-0.311292044,0.97232,0.42781,42.945,-85.074,0.96537
-0.571489403,0.739555522,0.63121,0.42653,44.329,-82.849,1.0019
-0.663668114,0.858062712,0.67146,0.29388,46.17,-88.54,0.9306
0.581668921,0.195249535,0.63912,0.49693,43.645,-84.839,0.93107
0.504156416,0.028205229,1.5078,0.58569,42.248,-84.421,0.98035
1.46714638,0.21747056,1.5717,0.80071,42.246,-85.533,0.91924
-0.59169586,0.066758648,0.82182,0.16939,44.679,-85.089,0.99444
1.310409154,-0.307059033,1.656,0.85247,43.032,-85.547,0.88342
-0.361644866,1.038161725,1.3727,0,47.682,-88.149,0.91596
-0.958545208,0.960229592,2.3273,0,43.995,-85.811,1.0753
0.888257674,-0.418464706,-0.0216,0.23933,43.089,-83.224,0.97883
1.29786437,-0.608088228,-0.22,0.049955,45.146,-86.052,0.7529
0.523512945,-0.374091272,0.72696,0.45758,41.896,-84.067,0.95137
2.724147703,-1.04824695,0.18124,0.6124,42.603,-83.912,0.90515
-0.697034869,0.645342351,1.5898,0.46298,46.941,-85.582,1.0187
-0.404170575,1.828513042,1.1483,0.22817,46.168,-85.304,0.96116
1.435849356,-0.557495902,1.2117,0.96771,42.671,-82.911,0.9313
-0.403035481,0.138359185,1.1033,0.40759,44.35,-86.603,0.96389
0.446748537,-0.017664912,0.56125,0.58059,46.657,-87.584,0.94468
-0.047418399,0.32447776,0.96461,0.34654,43.997,-86.751,0.93841
0.07286092,1.299579163,1.2855,0.29031,43.635,-85.333,0.94313
-0.633305412,-0.22002318,0.48975,0.36465,45.544,-87.51,0.91162
1.583692109,-0.364306263,0.51678,0.54696,43.648,-84.379,0.83331
-0.738373332,0.132422441,0.40139,0,44.325,-85.085,0.94246
0.942633648,-0.67824517,1.0378,0.62938,41.916,-83.487,0.97404
-0.413870949,-0.101035289,1.0233,0.17182,43.313,-85.149,0.99785
-0.823115508,1.359865405,0.33613,0,45.024,-84.13,1.0059
0.030312247,0.268529824,1.4578,0.73875,43.289,-86.752,1.0041
-0.30325629,-0.020521542,1.1082,0.17174,43.563,-85.791,0.9804
3.370827582,-0.711917865,1.1517,0.94879,42.66,-83.384,0.88243
-0.427747997,0.613766307,0.60526,0,43.647,-86.808,0.93474
-0.732174707,0.613907032,1.2549,0,44.333,-84.128,1.0927
-0.794748286,0.721051217,0.37849,0,47.217,-89.5,1.0038
-0.599575841,0.194218808,0.86478,0.11126,43.998,-85.322,0.99515
-0.923027302,0.7055007,1.1071,0,44.685,-84.125,1.0025
0.328664116,-0.13817777,0.58802,0.33381,45.022,-84.577,0.92705
1.417960168,-0.831707881,0.56406,0.76216,42.942,-86.655,0.77797
-0.637896279,0.903381903,0.54234,0.21435,45.49,-83.384,0.88308
-0.63247305,0.557207045,1.1205,0.43559,44.34,-84.611,1.0115
0.42176201,0.96509201,2.0681,0.69451,43.328,-84.055,0.9725
0.610778843,-0.170891791,0.95768,0.62236,42.929,-82.669,0.99876
-0.130398847,-0.181389276,1.2217,0.43988,41.911,-85.523,0.99332
-0.340032806,-0.135746132,0.49739,0.13363,43.449,-82.643,0.97745
-0.681065233,1.409692925,0.24913,0.41245,46.021,-86.199,0.99094
0.241953944,-0.18743339,0.5762,0.45549,42.952,-84.146,0.98253
-0.155552861,-0.116073518,0.3882,0.19995,43.488,-83.437,0.97326
0.096926929,0.139219957,1.3909,0.27072,42.284,-86.306,0.9891
3.458408884,-0.595020959,1.1849,0.82523,42.252,-83.845,0.86065
0.746180286,1.581065416,2.5497,0.99311,42.285,-83.262,1.1284
-0.143291197,0.357777609,1.3223,0.36609,44.331,-85.57,0.98906
-0.543743599,0.453351556,0.39428,0,46.602,-93.42,0.85503
1.567074884,-0.686330877,0.66856,0.85657,45.274,-93.243,0.8115
-0.063590326,0.216649464,-0.38281,0.2427,46.938,-95.742,0.91153
0.177987834,1.206399893,0.45913,0.31506,47.879,-94.987,0.9286
0.229647968,-0.698967129,0.64446,0.59069,45.701,-94.001,0.91707
-0.802142234,-0.149207139,0.66909,0,45.42,-96.402,0.87259
0.740977776,-0.350519259,0.66508,0.63081,44.034,-94.064,0.80531
0.012566668,-0.385940837,-0.23047,0.62595,44.247,-94.734,0.79004
0.094268537,-0.081796672,0.086411,0.3675,46.604,-92.671,0.94897
2.943493283,-1.053542234,0.14042,0.77319,44.821,-93.801,0.73034
-0.252001593,0.181924713,1.2927,0,46.952,-94.334,0.92837
-0.369665946,-0.370829453,-1.2744,0.48304,45.029,-95.564,0.7975
0.754912991,-0.779132623,0.012867,0.35549,45.505,-92.904,0.88167
0.464969769,0.046063842,0.4881,0.70042,46.898,-96.495,0.79784
-0.491619233,1.277064878,0.9389,0,47.576,-95.371,0.92166
0.578466554,-0.103795585,-0.19758,0,47.539,-90.29,0.75874
-0.617585955,-0.570235628,0.11447,0.34643,44.011,-95.183,0.75915
0.189655101,-0.107022731,0.77256,0.37453,46.491,-94.071,0.83507
2.806868333,-0.971754414,0.28912,0.93947,44.671,-93.062,0.77987
0.38062891,-0.899122218,-0.25086,0.31059,44.021,-92.869,0.77523
0.089657488,-0.680182198,0.30471,0.42375,45.936,-95.461,0.77157
-0.52506645,-0.463289695,-0.0212,0.21494,43.677,-93.947,0.81786
-0.348701386,-0.824262177,-0.64883,0,43.677,-92.094,0.80825
-0.342054757,-0.437566322,0.33797,0.55935,43.674,-93.35,0.82055
0.761256115,-0.91418447,0.66905,0.49024,44.406,-92.716,0.85008
-0.394962153,-0.267900505,-0.99715,0,45.931,-96.011,0.83358
2.932685174,-0.312638563,1.6808,0.97679,45.006,-93.475,0.83047
0.257461097,-0.715813671,-0.21063,0.43742,43.667,-91.502,0.77594
0.050221111,0.125976725,0.63976,0.17468,47.096,-94.913,0.81152
0.473133164,-0.446612688,-0.33359,0.26615,45.562,-93.296,0.84108
-0.041763406,0.092803453,-0.44508,0.1939,47.491,-93.611,0.90873
-0.55217598,-0.882490564,0.028753,0.29189,43.671,-95.15,0.74378
-0.324249031,0.023213916,0.808,0.20565,45.948,-93.298,0.88612
0.2602378,-0.514550278,0.89861,0.54008,45.153,-95.005,0.77375
-0.782435874,-0.298116135,-0.8426,0,48.776,-96.78,0.91651
-0.224916167,-0.001205963,0.88725,0.54267,48.245,-93.783,0.91568
-0.564233787,-0.856383163,-0.39858,0,45,-96.177,0.79393
-0.04429066,-0.461156518,0.043266,0.30946,47.517,-91.412,0.88612
-0.2890776,-0.598524615,-0.70452,0,48.768,-94.905,0.86604
0.410890284,-0.754237089,-0.51185,0.36117,44.373,-93.73,0.80657
-0.768852188,-0.911295322,0.26236,0,44.408,-96.272,0.81444
0.260961401,-0.351807326,-0.13296,0.49558,44.409,-95.847,0.80043
0.341231224,-0.714343585,0.86432,0.53118,44.822,-94.272,0.78441
-0.82099411,0.625478829,1.8611,0,47.326,-95.811,0.96273
-0.752323574,0.318249001,0.037245,0,48.363,-96.358,0.76488
-0.253523008,-0.395820143,0.728,0.47009,43.677,-94.537,0.76555
-0.028872742,-0.490296579,0.43709,0.28511,45.123,-94.527,0.82385
-0.344963729,0.070737536,0.69818,0.17868,45.929,-93.633,0.93457
-0.418041565,-0.161911461,0.40337,0.2886,46.02,-94.267,0.84082
-0.177038749,-0.440258804,1.0171,0.61187,43.666,-92.76,0.7531
-0.706451592,-0.830687052,-0.51606,0,44.016,-95.762,0.74886
1.143739909,-0.473794513,0.39742,0.72016,44.359,-94.246,0.74722
-0.379521411,-0.468071464,0.33479,0.53543,43.678,-95.763,0.72462
-0.589236213,-0.055128273,-0.0068816,0,47.329,-96.464,0.91207
1.920576646,-0.632467218,0.85675,0.80604,44.003,-92.407,0.72311
-0.113220764,-0.285890921,-0.097196,0.22849,46.406,-95.715,0.81535
-0.306799115,0.544985389,0.37359,0.67462,48.069,-96.038,0.86679
-0.398286362,0.266490024,0.50846,0.11376,46.101,-92.763,0.87554
-0.624863504,-0.939681364,0.063286,0.4193,44.015,-96.257,0.81272
-0.144663269,0.238680016,0.78173,0.49045,47.774,-96.4,0.90122
-0.366994662,-0.837329944,-0.704,0,45.59,-95.447,0.82123
2.058256408,0.133281277,1.6933,0.9985,45.015,-93.1,0.87332
-0.78849361,0.619943859,-0.28731,0,47.865,-96.087,0.89517
-0.261910473,-0.916123241,0.73189,0.30978,44.404,-95.254,0.82748
-0.452836329,-0.766209403,0.89307,0,44.724,-94.956,0.86161
0.983488789,-0.109520657,0.77114,0.68875,44.351,-93.299,0.82369
-0.307928675,-1.115339449,-0.40292,0.4623,43.67,-96.263,0.8108
-0.324357374,-0.925930602,-0.24107,0.1652,48.761,-95.822,0.86028
0.374294384,0.487587155,0.87313,0.63421,47.579,-92.515,0.91647
2.571484423,-1.151893082,0.48245,0.72668,44.652,-93.535,0.80492
1.168241349,-1.147861698,-0.047114,0.43602,45.453,-93.769,0.89245
-0.317367772,-0.978376128,-2.9957,0,44.576,-94.23,0.80172
0.655784808,-0.695263557,0.10735,0.56351,45.555,-94.61,0.71753
0.500319764,-0.724540919,0.51699,0.66197,44.015,-93.22,0.76984
0.091237736,-0.494791597,0.046697,0.48354,45.593,-95.992,0.72901
-0.496788831,-0.555994658,-0.59198,0.52375,45.275,-95.69,0.81655
-0.604974794,-0.139199768,0.14513,0.21657,46.067,-94.901,0.79805
-0.838995189,-0.167071245,0.020659,0,45.77,-96.475,0.76927
0.257538568,-1.055850799,0.019604,0.34637,44.29,-92.233,0.78673
-0.589766287,0.114426201,0.83709,0.32823,46.587,-94.988,0.94582
0.112832529,-0.809854642,0.36006,0.50149,44.018,-93.59,0.79306
2.988901672,-1.095760685,0.23079,0.82043,45.038,-92.89,0.79609
-0.542351528,-0.708948151,0.21045,0.39222,43.978,-94.614,0.79231
-0.435002307,-0.554990298,0.76874,0.49552,46.362,-96.477,0.86767
0.528802789,-0.287763937,0.35696,0.64641,43.982,-91.777,0.81588
1.102464467,-0.94688915,-0.024693,0.46638,45.175,-93.966,0.84164
-0.485085219,-0.285841355,-0.52217,0.18096,44.716,-95.863,0.78468
-0.223900696,1.52042941,1.1561,0.68599,31.486,-91.352,1.1945
-0.531048805,-0.190617867,0.51176,0.34134,34.887,-88.581,1.135
-0.778305017,0.965739553,-0.44756,0,31.204,-90.796,0.99678
-0.834724192,0.593065557,0.31745,0.35614,33.09,-89.589,1.148
-1.121573879,0.550949716,-2.9957,0,34.811,-89.2,1.0627
-0.320935591,3.283307408,-0.65492,0.57781,33.799,-90.884,1.3273
-0.780899786,0.509726884,-2.1504,0.17851,33.937,-89.337,1.0614
-0.690533196,0.498612058,-2.9957,0,33.441,-89.919,0.90929
-0.971365827,0.177818073,0.52992,0.1659,33.922,-88.946,1.0613
-0.822485354,1.771521504,-2.9957,0,33.346,-89.251,0.96637
-0.252002094,3.775635192,1.3497,0.25323,31.973,-90.915,1.1715
-0.780054777,0.708210127,-2.9957,0,32.048,-88.686,1.0971
-0.404742012,1.092158915,-2.9957,0.43223,33.662,-88.783,1.0804
-0.360026678,2.148295534,-0.67675,0.67886,34.229,-90.603,1.2853
-0.67725548,1.813691741,-2.9957,0.41096,31.867,-90.449,1.1313
-0.667081572,0.758611201,1.0385,0,31.633,-89.549,1.1869
0.456947555,-0.726770478,0.88931,0.67564,34.874,-89.993,1.0353
0.148262101,0.915462065,0.75964,0.66735,31.189,-89.259,1.2037
-0.914487937,0.728959238,-2.9957,0,31.478,-90.896,1.0948
-0.545621974,0.605269036,-0.56042,0,30.855,-88.642,1.2355
-0.916300379,1.073648937,-2.9957,0,31.213,-88.635,1.1629
-0.56863743,0.358900369,1.5582,0.55694,33.77,-89.803,1.2304
0.159655103,0.287314915,-0.12562,0.61468,30.391,-89.48,1.0399
0.215610292,0.186761939,1.2982,0.78372,30.417,-89.083,1.1697
0.750495739,1.171154646,2.0484,0.84812,32.268,-90.466,1.0685
-0.938036375,4.38361723,1.0235,0.27007,33.126,-90.091,1.2755
-0.928341294,2.516637241,0.66068,0.54051,33.133,-90.524,1.2406
-0.775203463,2.252479983,-2.9957,0,32.755,-90.989,0.97138
-0.74556223,0.029942207,-1.9839,0.12073,34.281,-88.363,1.1185
0.20279765,0.286419117,1.2703,0.67691,30.458,-88.62,1.1144
-0.793544608,1.011115899,-1.8307,0,32.017,-89.119,1.0576
-1.007449031,3.171732064,-2.9957,0.28491,31.734,-91.044,1.1554
-0.84600733,2.284174052,-2.9957,0,31.565,-89.826,1.1114
-0.445521217,0.044065159,1.2384,0.40261,31.621,-89.167,1.0963
-0.957015627,2.111834941,-1.0855,0,32.75,-88.626,0.9497
0.909021505,0.071809414,-0.36395,0.50756,34.349,-89.486,1.0164
0.641407269,-0.452176715,-1.1097,0.32414,31.197,-89.515,0.9542
-0.132406093,0.777886792,1.0886,0.52121,32.404,-88.66,1.1385
-0.627804151,0.328448904,-2.9957,0,31.55,-90.108,1.1715
-0.699016026,0.58388756,-2.9957,0.18505,32.753,-89.523,1.1688
0.225474666,-0.160071231,1.0761,0.53802,34.289,-88.681,1.1305
-0.363229635,3.484128334,2.3704,0.7866,33.55,-90.295,1.2519
-0.456744249,0.617385071,1.4382,0.35992,31.535,-90.454,1.1586
0.179182621,0.984674994,1.0963,0.60311,33.471,-88.44,1.0308
2.156375334,-0.100323123,0.59985,0.6667,32.634,-90.034,1.1989
-0.756361533,0.601431432,0.26289,0.30963,31.23,-89.822,1.2238
-0.746374934,1.079067428,-2.9957,0.19201,34.766,-89.504,1.2113
-0.712390027,0.424898868,0.34952,0.34929,33.89,-88.485,1.0659
-0.746390028,0.533438451,-0.60718,0.39306,33.501,-89.64,1.1392
-0.711443951,0.543984907,-2.9957,0.2302,32.753,-89.119,1.1372
-0.756017536,0.122055608,0.13832,0.15253,32.402,-89.118,1.104
-0.87598714,1.758612031,1.4149,0.24076,33.106,-88.566,1.0694
0.967799467,1.602193242,0.68229,0.60773,33.422,-88.876,0.99732
-0.688328089,1.001820921,1.0838,0.27499,34.365,-89.963,1.2029
-0.368872215,0.419299279,0.11003,0.30345,30.775,-89.587,1.1344
-1.053030213,0.628440599,-2.9957,0,31.169,-88.989,1.167
-0.504682091,1.396467287,0.75513,0.47555,31.178,-90.398,1.1958
-0.562523251,-0.233807783,0.79576,0.16018,34.227,-89.037,0.97839
-0.760473422,-0.154522083,0.45357,0.23928,34.621,-88.522,0.98695
-1.050464094,1.58045758,-2.9957,0.36849,34.253,-90.29,1.2937
0.910774324,-0.626107871,0.43124,0.60007,32.262,-89.947,0.96262
-0.898368661,0.633772496,-2.9957,0.29138,32.427,-89.533,1.1108
-0.731459063,3.146121578,-2.9957,0,32.892,-90.827,1.2798
-0.658784367,0.405005806,-0.52361,0.16039,31.903,-89.918,1.1602
-0.65805086,-0.004806043,-2.9957,0,32.019,-89.495,1.0924
-0.433273753,0.353898166,-0.00026304,0.21157,30.79,-89.112,1.2707
-0.659567051,2.668125978,1.4064,0.63351,33.606,-90.595,1.2595
-0.743942652,1.839512611,-2.9957,0.20217,33.956,-90.173,1.1273
-0.270465302,1.012782531,-0.72907,0.31179,34.65,-89.943,1.1079
-0.941137065,0.060894324,0.85472,0.21545,34.764,-88.919,1.1824
-0.79133831,-0.119975976,-1.3518,0,34.738,-88.236,1.1972
-1.054897935,2.0763532,-2.9957,0.41021,34.652,-90.372,1.3692
-0.550191702,-0.197082378,-0.28038,0.23697,34.489,-89.002,1.0216
-0.881569418,1.158207553,-2.9957,0,31.164,-90.103,1.1255
0.448809035,0.723370017,1.7714,0.63192,32.357,-90.852,1.1657
-0.358430535,2.312967496,1.9375,0.82929,33.273,-90.944,1.2809
-0.824221381,0.922506347,-0.96692,0.2302,31.642,-88.678,1.1179
-0.644508099,0.410488439,0.34426,0,33.612,-89.284,1.202
-0.998386568,1.928585811,-2.9957,0,31.16,-91.326,1.2796
-0.480643475,0.798039209,-2.9957,0.24841,33.079,-89.037,1.0674
-0.864181516,0.549649836,-1.2803,0.19378,34.031,-89.704,1.1704
-0.546148781,1.955968546,-2.9957,0.52783,32.766,-90.388,1.1733
0.244918574,-0.290163185,0.22464,0.66053,40.191,-92.604,0.96304
0.263866995,-0.96552178,-1.4632,0.39698,39.989,-94.804,0.89359
-0.449602504,-0.734930903,-0.65704,0,40.432,-95.438,0.94322
-0.478495512,-0.475754307,-0.020223,0.5763,39.214,-91.843,0.97718
-0.785928061,-0.207615381,-1.2554,0.25516,36.699,-93.834,1.0157
-0.859578008,-0.702060276,0.98633,0.34232,37.501,-94.344,0.95239
-0.743529386,-0.413640842,-0.053356,0.22518,38.257,-94.339,1.0435
-0.935750601,0.152571616,-0.55817,0,38.301,-93.288,1.0635
-1.084649481,-0.032653696,-2.9957,0,37.318,-90.025,1.0603
1.698828255,-0.123342721,1.2127,0.75623,38.99,-92.311,0.87872
-0.071762027,0.25082995,0.97524,0.86635,39.66,-94.808,1.0329
-0.679713243,0.553317005,1.4621,0.46989,36.715,-90.403,1.1581
-0.732121116,-0.683661722,-0.33076,0,39.659,-93.979,0.99213
-0.081198457,-0.502059526,-0.49102,0.37855,38.836,-91.924,0.96433
0.076835958,-0.641975828,0.94584,0.081995,38.027,-92.765,0.91084
0.455526173,-0.255816405,0.88954,0.67452,37.384,-89.685,0.93928
-0.602235857,-0.470868208,-2.9957,0.3368,39.427,-93.5,0.99494
-1.016964643,0.67799013,1.0084,0,36.945,-90.946,1.2037
0.688041794,-0.879327946,0.62375,0.62585,38.647,-94.354,0.94188
-1.001908257,-0.29956312,-0.58032,0.2609,37.734,-93.85,1.0299
-0.827354444,-0.561942674,-1.7783,0,39.518,-92.962,0.93446
0.278848782,-0.813984017,-1.0234,0.49314,36.97,-93.188,0.93064
-0.811326396,-0.39690653,-1.6856,0,40.407,-91.729,1.0095
1.24366227,-0.792865875,2.156,0.89414,39.316,-94.422,0.94187
0.162330838,-0.605411672,1.3299,0.22662,39.609,-94.396,1.0279
1.120869658,-0.54045279,1.2178,0.69396,38.503,-92.28,0.9287
-0.587196435,-0.723076874,0.06564,0.49178,38.845,-92.812,0.95267
-0.850069542,0.043694335,0.43131,0.18545,37.967,-91.314,1.0421
-1.106077905,-0.409167003,-2.9957,0,37.432,-93.855,1.0335
-0.851265149,-0.21535439,-2.9957,0.16921,37.684,-93.034,0.99275
-0.796055321,-0.560642527,0.43886,0,39.963,-93.97,1.0093
-0.789112284,-0.579443632,-0.20716,0.33466,39.895,-94.407,0.95698
-0.825695296,0.404269889,-0.32904,0.33791,37.603,-91.49,1.0384
-1.070938308,-0.144833835,-2.9957,0.21522,36.947,-92.516,0.93756
-0.935548339,0.735757386,1.1884,0.50424,36.153,-90.062,1.2434
0.136136077,-0.754832094,0.51679,0.41987,38.408,-91.073,1.0329
